Immigrants,Both,Netherlands,908,Europe,926,Western Europe,901,Developed regions,2700,3330,3460,1680,1210,1380,1440,1360,1360,1330,1340,1170,1260,1330,1520,1710,1670,1720,1880,2230,2360,2250,2080,2330,1900,1870,1980,1940,2030,..,..,..,..,..
Immigrants,Both,New Caledonia,909,Oceania,928,Melanesia,902,Developing regions,160,150,210,140,130,170,190,180,180,200,180,180,180,170,190,220,250,230,240,320,260,300,300,260,630,490,450,470,490,..,..,..,..,..
Immigrants,Both,New Zealand,909,Oceania,927,Australia and New Zealand,901,Developed regions,34370,34440,23920,13620,16900,27070,31240,31610,43960,34060,21670,16680,16410,16140,19530,23400,25600,28120,32500,40200,47230,45570,29500,28000,40710,44680,45550,39120,46960,..,..,..,..,..
Immigrants,Both,Nicaragua,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,0,0,10,0,0,30,20,10,40,20,20,10,0,20,10,40,10,0,10,10,10,0,10,10,10,20,20,20,..,..,..,..,..
Immigrants,Both,Niger,903,Africa,914,Western Africa,902,Developing regions,10,20,40,30,10,40,20,30,40,30,50,20,20,20,30,40,30,30,30,20,30,20,10,10,10,0,20,10,50,..,..,..,..,..
Immigrants,Both,Nigeria,903,Africa,914,Western Africa,902,Developing regions,150,140,140,90,110,90,130,130,110,90,140,160,160,120,130,110,90,70,120,130,120,220,160,170,180,220,290,290,360,..,..,..,..,..
Immigrants,Both,Niue,909,Oceania,957,Polynesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0,10,0,20,10,10,10,10,..,..,..,..,..
Immigrants,Both,Northern Mariana Islands,909,Oceania,954,Micronesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..
Immigrants,Both,Norway,908,Europe,924,Northern Europe,901,Developed regions,170,190,210,180,150,190,200,200,280,310,310,260,200,180,230,300,410,620,940,1450,2020,2660,2610,2420,1280,890,840,780,800,..,..,..,..,..
Immigrants,Both,Oman,935,Asia,922,Western Asia,902,Developing regions,20,20,30,60,40,30,60,80,70,100,70,80,90,120,190,150,150,140,140,140,200,290,460,750,440,320,300,350,430,..,..,..,..,..
Immigrants,Both,Pakistan,935,Asia,5501,Southern Asia,902,Developing regions,290,420,280,350,460,950,1010,890,1020,1170,810,1250,1110,920,930,1500,1510,1540,1810,1860,2050,1770,1860,2570,2540,3360,4580,7030,6450,..,..,..,..,..
Immigrants,Both,Palau,909,Oceania,954,Micronesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,10,10,10,10,10,10,10,20,20,0,10,10,..,..,..,..,..
Immigrants,Both,Panama,904,Latin America and the Caribbean,916,Central America,902,Developing regions,20,10,10,0,10,20,0,0,10,0,0,10,0,0,0,10,10,10,10,20,10,0,10,10,10,20,10,20,30,..,..,..,..,..
Immigrants,Both,Papua New Guinea,909,Oceania,928,Melanesia,902,Developing regions,5610,5820,5820,5080,4730,4390,4250,3840,4150,4090,4260,3100,3200,2940,3220,3470,3240,3150,2330,1710,1390,1530,1440,1340,1710,1630,2020,1930,2340,..,..,..,..,..
Immigrants,Both,Paraguay,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,0,10,0,20,10,20,0,20,10,20,0,10,10,0,20,20,20,20,20,20,10,20,10,10,20,10,10,20,..,..,..,..,..
Immigrants,Both,Peru,904,Latin America and the Caribbean,931,South America,902,Developing regions,190,160,130,140,140,140,240,340,310,270,340,380,330,250,240,220,200,150,130,190,200,220,220,310,300,460,580,860,1050,..,..,..,..,..
Immigrants,Both,Philippines,935,Asia,920,South-Eastern Asia,902,Developing regions,3610,4050,4430,4510,4010,4700,5720,9870,11510,8060,7410,7740,6230,5080,5720,5470,3990,4330,4580,4910,4750,4650,5290,5460,7160,8070,10040,11160,13760,..,..,..,..,..
Immigrants,Both,Poland,908,Europe,923,Eastern Europe,901,Developed regions,310,630,1070,950,860,850,790,1100,1280,1160,1490,1970,1690,910,940,910,880,670,580,580,610,730,930,1010,1100,910,950,880,890,..,..,..,..,..
Immigrants,Both,Portugal,908,Europe,925,Southern Europe,901,Developed regions,550,1710,1630,1300,1320,1690,1500,1870,1510,1240,1170,960,960,510,530,690,490,400,270,230,190,230,290,320,360,350,320,340,390,..,..,..,..,..
Immigrants,Both,Puerto Rico,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,..,..,..,..,..
Immigrants,Both,Qatar,935,Asia,922,Western Asia,902,Developing regions,0,30,20,50,20,40,40,30,50,40,30,30,30,40,40,90,40,60,70,50,60,110,210,400,260,250,310,340,330,..,..,..,..,..
Immigrants,Both,Republic of Korea,935,Asia,906,Eastern Asia,902,Developing regions,390,620,1030,870,880,1180,1800,2310,2330,2670,2690,2980,3440,3180,3680,4280,5670,6360,5570,4950,5630,7420,8650,9640,10210,11670,13950,15390,17240,..,..,..,..,..
Immigrants,Both,Republic of Moldova,908,Europe,923,Eastern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,30,10,30,30,20,20,10,20,30,20,30,40,10,40,30,20,40,..,..,..,..,..
Immigrants,Both,Réunion,903,Africa,910,Eastern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,30,20,40,80,100,120,110,..,..,..,..,..
Immigrants,Both,Romania,908,Europe,923,Eastern Europe,901,Developed regions,180,240,230,240,270,270,340,350,620,700,720,490,470,400,420,410,480,440,330,400,350,410,370,390,360,340,300,310,290,..,..,..,..,..
Immigrants,Both,Russian Federation,908,Europe,923,Eastern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,110,170,160,230,260,390,380,480,530,820,960,900,960,1010,960,1170,1510,..,..,..,..,..
Immigrants,Both,Rwanda,903,Africa,910,Eastern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,10,0,20,10,0,50,40,20,..,..,..,..,..
Immigrants,Both,Saint Helena,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Saint Kitts and Nevis,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Saint Lucia,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,..,..,..,..,..
Immigrants,Both,Saint Vincent and the Grenadines,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Samoa,909,Oceania,957,Polynesia,902,Developing regions,150,120,160,110,160,190,200,210,390,250,280,360,340,330,380,390,400,350,360,280,270,320,280,280,420,320,410,330,460,..,..,..,..,..
Immigrants,Both,Saudi Arabia,935,Asia,922,Western Asia,902,Developing regions,150,210,210,350,300,290,310,350,400,420,660,480,640,800,1230,1130,1150,940,520,600,560,680,740,980,750,1010,1210,2490,4430,..,..,..,..,..
Immigrants,Both,Senegal,903,Africa,914,Western Africa,902,Developing regions,20,0,10,0,0,0,0,10,0,10,0,0,0,0,0,10,0,20,10,10,10,0,20,10,0,10,20,70,90,..,..,..,..,..
Immigrants,Both,Seychelles,903,Africa,910,Eastern Africa,902,Developing regions,50,60,80,80,100,60,130,170,190,120,70,80,60,70,90,100,90,100,100,80,80,110,140,150,110,150,100,110,100,..,..,..,..,..
Immigrants,Both,Sierra Leone,903,Africa,914,Western Africa,902,Developing regions,0,0,10,0,0,10,20,20,10,10,10,0,10,10,10,20,0,0,0,0,0,10,10,10,20,50,110,100,90,..,..,..,..,..
Immigrants,Both,Singapore,935,Asia,920,South-Eastern Asia,902,Developing regions,2850,3560,2950,2940,2910,2920,3250,4640,5330,5120,4870,5420,5810,6290,7250,9010,9390,9580,10150,10980,12080,15390,17310,16020,16340,17520,19350,16990,18080,..,..,..,..,..
Immigrants,Both,Slovakia,908,Europe,923,Eastern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,80,90,140,90,110,150,220,310,410,360,260,270,260,220,..,..,..,..,..
Immigrants,Both,Slovenia,908,Europe,925,Southern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,20,120,150,150,90,90,120,130,180,240,220,140,80,130,140,120,130,..,..,..,..,..
Immigrants,Both,Solomon Islands,909,Oceania,928,Melanesia,902,Developing regions,210,220,250,220,230,230,310,320,290,310,330,330,340,310,360,340,310,270,270,230,230,130,160,150,310,250,250,290,250,..,..,..,..,..
Immigrants,Both,Somalia,903,Africa,910,Eastern Africa,902,Developing regions,0,0,10,20,10,10,20,10,30,20,20,60,100,170,260,250,210,220,360,150,40,30,30,30,30,30,20,30,60,..,..,..,..,..
Immigrants,Both,South Africa,903,Africa,913,Southern Africa,902,Developing regions,3890,4200,4160,3310,2310,3310,5640,5190,4350,3110,2830,2280,2140,2160,4020,4710,5100,6490,8260,9630,9180,10590,8850,9890,7090,7900,7970,8790,13450,..,..,..,..,..
Immigrants,Both,Spain,908,Europe,925,Southern Europe,901,Developed regions,930,1480,1460,690,600,820,870,770,690,620,610,520,650,750,720,660,660,650,590,530,650,690,790,750,1000,950,1010,1130,1400,..,..,..,..,..
Immigrants,Both,Sri Lanka,935,Asia,5501,Southern Asia,902,Developing regions,410,510,580,740,2680,1640,2050,2620,2830,1860,3310,2930,2710,1620,2310,2760,2250,2240,1970,2130,2660,2870,3210,3050,2590,3410,4330,5620,6820,..,..,..,..,..
Immigrants,Both,State of Palestine,935,Asia,922,Western Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,10,0,..,..,..,..,..
Immigrants,Both,Sudan,903,Africa,912,Northern Africa,902,Developing regions,20,40,60,40,50,80,110,50,80,120,90,90,110,320,450,670,400,430,470,450,440,360,220,340,600,300,480,500,360,..,..,..,..,..
Immigrants,Both,Suriname,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,10,..,..,..,..,..
Immigrants,Both,Swaziland,903,Africa,913,Southern Africa,902,Developing regions,30,20,20,30,10,20,20,20,20,10,40,30,10,40,20,10,20,10,10,30,20,20,10,20,20,20,30,20,20,..,..,..,..,..
Immigrants,Both,Sweden,908,Europe,924,Northern Europe,901,Developed regions,550,580,610,410,480,470,640,880,1030,1030,1170,1020,880,870,830,980,1050,1090,1180,1480,1630,1890,1880,1760,1360,1270,1350,1430,1440,..,..,..,..,..
Immigrants,Both,Switzerland,908,Europe,926,Western Europe,901,Developed regions,1000,1210,1410,1100,880,950,1020,1010,1350,1290,1170,1240,1190,1180,1260,1430,1450,1400,1320,1430,1490,1880,1760,1580,1240,1270,1140,1200,1310,..,..,..,..,..
Immigrants,Both,Syrian Arab Republic,935,Asia,922,Western Asia,902,Developing regions,120,150,150,150,210,250,320,480,560,450,370,450,330,290,450,470,320,330,360,460,510,450,500,680,720,940,1480,1330,1870,..,..,..,..,..
Immigrants,Both,Tajikistan,935,Asia,5500,Central Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,..,..,..,..,..
Immigrants,Both,Thailand,935,Asia,920,South-Eastern Asia,902,Developing regions,4730,5300,4230,6790,3530,3100,3280,4250,4480,5240,5020,3960,3300,2920,3600,3960,4110,4090,3960,4290,5070,6970,7690,7900,7630,8370,9990,11750,13350,..,..,..,..,..
Immigrants,Both,The former Yugoslav Republic of Macedonia,908,Europe,925,Southern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,860,880,800,700,600,430,620,580,620,500,510,610,650,660,..,..,..,..,..
Immigrants,Both,Timor-Leste,935,Asia,920,South-Eastern Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,170,200,180,280,170,970,450,370,..,..,..,..,..
Immigrants,Both,Togo,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,..,..,..,..,..
Immigrants,Both,Tokelau,909,Oceania,957,Polynesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,10,30,10,20,..,..,..,..,..
Immigrants,Both,Tonga,909,Oceania,957,Polynesia,902,Developing regions,130,290,300,200,250,250,310,300,460,360,330,340,470,400,370,420,480,350,270,300,320,310,270,260,330,330,350,390,640,..,..,..,..,..
Immigrants,Both,Trinidad and Tobago,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,20,30,30,10,10,20,30,50,40,60,20,30,20,20,30,30,30,20,20,20,20,20,20,50,30,40,60,30,60,..,..,..,..,..
Immigrants,Both,Tunisia,903,Africa,912,Northern Africa,902,Developing regions,0,0,0,0,0,0,10,20,20,0,0,0,10,0,20,10,10,10,20,10,10,0,30,30,10,0,30,20,10,..,..,..,..,..
Immigrants,Both,Turkey,935,Asia,922,Western Asia,902,Developing regions,1500,1390,870,930,1320,1690,1990,2220,2330,2200,1930,2210,2880,1770,2050,2500,2260,2030,1820,2050,1900,1890,2470,2490,1850,1720,1690,1860,2080,..,..,..,..,..
Immigrants,Both,Turkmenistan,935,Asia,5500,Central Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Turks and Caicos Islands,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Tuvalu,909,Oceania,957,Polynesia,902,Developing regions,10,30,30,40,20,30,40,40,40,40,50,20,20,20,10,10,30,0,30,40,30,10,20,20,30,20,20,20,10,..,..,..,..,..
Immigrants,Both,Uganda,903,Africa,910,Eastern Africa,902,Developing regions,40,30,30,20,20,30,10,20,20,30,20,40,40,40,70,60,50,60,40,50,60,140,270,420,770,670,930,820,460,..,..,..,..,..
Immigrants,Both,Ukraine,908,Europe,923,Eastern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,550,480,810,570,570,530,330,310,240,290,310,290,360,420,360,410,420,..,..,..,..,..
Immigrants,Both,United Arab Emirates,935,Asia,922,Western Asia,902,Developing regions,40,70,80,130,140,140,180,280,480,550,400,330,330,300,410,580,640,740,720,940,1080,1920,2630,3140,2760,3660,4680,3760,4160,..,..,..,..,..
Immigrants,Both,United Kingdom of Great Britain and Northern Ireland,908,Europe,924,Northern Europe,901,Developed regions,43540,57050,51730,31660,25150,27630,35910,38980,45550,44620,45860,42820,36580,34720,36180,39040,40540,42010,42700,49310,51000,52940,57330,70150,53140,53300,57250,61490,65160,..,..,..,..,..
Immigrants,Both,United Republic of Tanzania,903,Africa,910,Eastern Africa,902,Developing regions,70,120,100,90,110,120,100,70,70,100,60,110,120,100,110,110,90,110,90,70,110,120,170,200,200,930,890,1280,760,..,..,..,..,..
Immigrants,Both,United States of America,905,Northern America,905,Northern America,901,Developed regions,10470,12080,12490,11110,11840,12480,12600,13140,13720,14410,14300,13810,13290,13260,15020,16450,16440,16760,18300,18740,18030,19230,18950,18980,18540,18490,17320,19260,20860,..,..,..,..,..
Immigrants,Both,United States Virgin Islands,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Uruguay,904,Latin America and the Caribbean,931,South America,902,Developing regions,310,280,220,170,390,280,300,260,230,220,180,270,220,150,130,160,160,130,70,110,110,100,140,140,80,110,90,90,100,..,..,..,..,..
Immigrants,Both,Uzbekistan,935,Asia,5500,Central Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,40,50,30,30,40,30,30,50,70,80,70,60,80,110,..,..,..,..,..
Immigrants,Both,Vanuatu,909,Oceania,928,Melanesia,902,Developing regions,150,140,170,140,170,170,180,230,210,210,240,220,280,210,230,190,190,190,190,130,140,170,160,150,400,350,390,400,400,..,..,..,..,..
Immigrants,Both,Venezuela (Bolivarian Republic of),904,Latin America and the Caribbean,931,South America,902,Developing regions,90,70,70,80,60,80,90,80,70,50,80,70,50,60,90,80,120,130,100,100,110,120,130,130,130,180,160,160,250,..,..,..,..,..
Immigrants,Both,Viet Nam,935,Asia,920,South-Eastern Asia,902,Developing regions,130,70,200,920,2860,2140,3030,1680,2030,4260,7880,7910,5840,4160,4220,4680,4000,3730,3850,3250,3430,3800,4410,4840,4500,5110,6610,8310,11210,..,..,..,..,..
Immigrants,Both,Wallis and Futuna Islands,909,Oceania,957,Polynesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,..,..,..,..,..
Immigrants,Both,Western Sahara,903,Africa,912,Northern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Yemen,935,Asia,922,Western Asia,902,Developing regions,10,0,0,10,20,10,0,0,0,0,20,10,0,10,10,0,0,10,20,20,20,60,40,150,40,20,10,40,40,..,..,..,..,..
Immigrants,Both,Zambia,903,Africa,910,Eastern Africa,902,Developing regions,150,110,120,180,130,170,110,170,150,180,210,210,150,130,150,100,130,90,80,60,100,190,260,430,370,240,410,410,400,..,..,..,..,..
Immigrants,Both,Zimbabwe,903,Africa,910,Eastern Africa,902,Developing regions,630,1120,1190,980,640,500,470,440,450,670,750,540,360,370,360,290,340,320,330,510,910,1500,1670,2330,1790,1560,1880,2180,2270,..,..,..,..,..
Immigrants,Both,Unknown,999,World,999,World,999,World,4060,4440,4010,3220,3970,4610,5380,6520,6360,5360,5140,6940,7790,7160,5280,4340,4340,2930,3400,2850,5500,5090,2160,1760,1650,1800,2320,18310,4970,..,..,..,..,..
Immigrants,Both,Total,999,World,999,World,999,World,184290,212690,195200,153570,153530,172550,196690,221620,253860,238050,234050,237240,220460,197940,221920,253940,261330,260220,268390,289870,317560,356410,361990,388450,350990,363470,402210,460650,535970,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
